crop_name,adm_id,date,ndvi
wheat,NL11,20030501,176.9880677792752
wheat,NL12,20030501,173.03250558878617
wheat,NL13,20030501,169.31332888295506
wheat,NL21,20030501,181.4580997120776
wheat,NL22,20030501,184.39504879014416
wheat,NL23,20030501,135.33312249118111
wheat,NL31,20030501,185.35645933014357
wheat,NL32,20030501,158.4197749829804
wheat,NL33,20030501,154.8565558567556
wheat,NL34,20030501,156.5994033444116
wheat,NL41,20030501,159.4381562933401
wheat,NL42,20030501,174.1190029025098
wheat,NL11,20050821,175.12590569735943
wheat,NL12,20050821,192.66876104457097
wheat,NL13,20050821,201.6264681780934
wheat,NL21,20050821,208.58480204342277
wheat,NL22,20050821,198.40605545415903
wheat,NL23,20050821,189.42046386318376
wheat,NL31,20050821,204.37842064112587
wheat,NL32,20050821,178.9379581781036
wheat,NL33,20050821,181.8873663401923
wheat,NL34,20050821,173.11449717457617
wheat,NL41,20050821,197.2027140407836
wheat,NL42,20050821,194.64924941219027
wheat,NL11,20060109,138.6533557679755
wheat,NL12,20060109,128.9590213819126
wheat,NL13,20060109,148.8454872465664
wheat,NL21,20060109,165.02017844886754
wheat,NL22,20060109,156.08835114089098
wheat,NL23,20060109,119.83927491141648
wheat,NL31,20060109,164.28008298755188
wheat,NL32,20060109,128.0436308249947
wheat,NL33,20060109,127.32173137624028
wheat,NL34,20060109,129.12797333576256
wheat,NL41,20060109,138.58039131427344
wheat,NL42,20060109,145.40196346252347
wheat,NL11,20060602,189.33257057508465
wheat,NL12,20060602,172.85865693430657
wheat,NL13,20060602,189.33501860154536
wheat,NL21,20060602,187.9178641966901
wheat,NL22,20060602,186.05081944947483
wheat,NL23,20060602,157.21686528157574
wheat,NL31,20060602,191.3615145228216
wheat,NL32,20060602,168.5385288200822
wheat,NL33,20060602,173.02715457883866
wheat,NL34,20060602,179.34903335962912
wheat,NL41,20060602,172.97507078333558
wheat,NL42,20060602,175.93514741570712
wheat,NL11,20010922,161.31127806710492
wheat,NL12,20010922,187.63963011889035
wheat,NL13,20010922,182.0
wheat,NL21,20010922,202.12135922330097
wheat,NL22,20010922,198.77137986222252
wheat,NL23,20010922,166.99955761999558
wheat,NL31,20010922,205.86
wheat,NL32,20010922,171.87849521504785
wheat,NL33,20010922,174.88578741215233
wheat,NL34,20010922,171.36236983425297
wheat,NL41,20010922,182.6591677555804
wheat,NL42,20010922,192.1301083234888
wheat,NL11,20071211,143.06090159159666
wheat,NL12,20071211,164.30048758362625
wheat,NL13,20071211,151.590449221264
wheat,NL21,20071211,168.20788643533123
wheat,NL22,20071211,162.37415594007174
wheat,NL23,20071211,156.9246843387728
wheat,NL31,20071211,175.68091378039793
wheat,NL32,20071211,157.28642901813635
wheat,NL33,20071211,180.5028030833917
wheat,NL34,20071211,129.95446506072847
wheat,NL41,20071211,141.3952004909323
wheat,NL42,20071211,150.97570592286502
wheat,NL11,20230618,186.14355787515623
wheat,NL12,20230618,176.51630561923923
wheat,NL13,20230618,193.98468485340325
wheat,NL21,20230618,190.1773195876289
wheat,NL22,20230618,181.1181851139184
wheat,NL23,20230618,165.10612443292288
wheat,NL31,20230618,182.19177173191773
wheat,NL32,20230618,168.2075844795008
wheat,NL33,20230618,169.672243130381
wheat,NL34,20230618,166.11545484410692
wheat,NL41,20230618,173.85631701964422
wheat,NL42,20230618,174.8687610220235
wheat,NL11,20140618,201.25244979523364
wheat,NL12,20140618,198.98398932621748
wheat,NL13,20140618,212.2355482588784
wheat,NL21,20140618,209.02949852507373
wheat,NL22,20140618,199.15392781316348
wheat,NL23,20140618,198.96926361785592
wheat,NL32,20140618,182.834189703011
wheat,NL33,20140618,190.87814914343295
wheat,NL34,20140618,191.75583847721344
wheat,NL41,20140618,195.51544089699732
wheat,NL42,20140618,172.844080604534
wheat,NL11,20190109,160.00361479167717
wheat,NL12,20190109,181.19850653391413
wheat,NL13,20190109,160.52824138366367
wheat,NL21,20190109,188.6187928946306
wheat,NL22,20190109,178.9384341808045
wheat,NL23,20190109,192.0
wheat,NL31,20190109,179.02755267423015
wheat,NL32,20190109,200.3900385328957
wheat,NL33,20190109,196.0
wheat,NL34,20190109,148.8655097613883
wheat,NL41,20190109,179.4820182501342
wheat,NL42,20190109,170.00120439249025
wheat,NL11,20020423,179.07398182251782
wheat,NL12,20020423,162.40798308220988
wheat,NL21,20020423,178.0
wheat,NL22,20020423,197.64511535175163
wheat,NL23,20020423,135.07470456723092
wheat,NL31,20020423,198.64615384615385
wheat,NL32,20020423,166.71913703555734
wheat,NL33,20020423,148.79820936639118
wheat,NL34,20020423,166.62476289015348
wheat,NL41,20020423,188.98314078452444
wheat,NL42,20020423,190.90910602910603
wheat,NL11,20050407,167.98102765460516
wheat,NL12,20050407,153.5606806854042
wheat,NL13,20050407,164.56338534874308
wheat,NL21,20050407,184.98862287987717
wheat,NL22,20050407,193.05942512164356
wheat,NL23,20050407,133.50335699602022
wheat,NL31,20050407,197.48874244920373
wheat,NL32,20050407,153.25206111905024
wheat,NL33,20050407,148.7220839412926
wheat,NL34,20050407,150.83706717649557
wheat,NL41,20050407,156.63143680526966
wheat,NL42,20050407,166.03795960054472
wheat,NL11,20110330,139.52067460419948
wheat,NL12,20110330,157.14955384427333
wheat,NL13,20110330,149.74355384435887
wheat,NL21,20110330,169.55402977412732
wheat,NL22,20110330,170.81484259879437
wheat,NL23,20110330,121.3702610969189
wheat,NL31,20110330,176.297052154195
wheat,NL32,20110330,140.29926321515106
wheat,NL33,20110330,146.1881779424727
wheat,NL34,20110330,136.80934744519308
wheat,NL41,20110330,151.558644907376
wheat,NL42,20110330,155.8816829786493
wheat,NL11,20170322,157.02340849060215
wheat,NL12,20170322,160.91084542088973
wheat,NL13,20170322,158.7010016216732
wheat,NL21,20170322,178.6404685690935
wheat,NL22,20170322,174.64930476923774
wheat,NL23,20170322,124.46624636962528
wheat,NL31,20170322,187.1146265560166
wheat,NL32,20170322,143.8842105263158
wheat,NL33,20170322,137.46176765426597
wheat,NL34,20170322,138.00764978946054
wheat,NL41,20170322,150.59925159171365
wheat,NL42,20170322,156.0628478743384
wheat,NL11,20051117,170.0385803450884
wheat,NL12,20051117,178.88215000638868
wheat,NL13,20051117,169.12617536436295
wheat,NL21,20051117,187.44980614788147
wheat,NL22,20051117,184.39458500827615
wheat,NL23,20051117,148.20098483205552
wheat,NL31,20051117,189.8869294605809
wheat,NL32,20051117,160.9062258612699
wheat,NL33,20051117,158.1809370693615
wheat,NL34,20051117,150.8175407823189
wheat,NL41,20051117,164.4987675959906
wheat,NL42,20051117,171.16344347826086
wheat,NL11,20200516,185.04649219701477
wheat,NL12,20200516,170.38893758361397
wheat,NL13,20200516,179.3249982070713
wheat,NL21,20200516,181.06641808436265
wheat,NL22,20200516,177.8236066004002
wheat,NL23,20200516,147.94396365793162
wheat,NL31,20200516,181.0319375443577
wheat,NL32,20200516,169.75112431056428
wheat,NL33,20200516,156.13862627494834
wheat,NL34,20200516,156.76817130347695
wheat,NL41,20200516,163.15568264342775
wheat,NL42,20200516,169.28560538202055
wheat,NL11,20010829,178.5683836589698
wheat,NL12,20010829,204.2324147933285
wheat,NL13,20010829,202.7750172532781
wheat,NL21,20010829,210.33118971061091
wheat,NL22,20010829,195.46635623451243
wheat,NL23,20010829,183.0650317407284
wheat,NL31,20010829,195.77847769028872
wheat,NL32,20010829,178.82544070951494
wheat,NL33,20010829,188.25603120829484
wheat,NL34,20010829,170.3715996952424
wheat,NL41,20010829,185.80880476393023
wheat,NL42,20010829,177.25399241221103
